data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
1995-04-11,0.3376309666439201,0.3376309666439201,0.31918870123605797,0.3271901080945727,-0.008510975899127226,0.46286668438850803,0.4314863754701256,0.321062893203021,0.24391799658630725
1995-04-12,0.3297030764567707,0.33113427195186745,0.3165490244231042,0.3300308348282036,-0.010521049076382247,0.46563691130228424,0.43546946876859605,0.324366224432774,0.24646867364850372
1995-04-13,0.32960865216963325,0.3310394377819475,0.3164583673497871,0.32993631667372675,0.0,0.46466958973717776,0.43601450922586804,0.3251069616989836,0.24707516932074658
1995-04-14,0.3294981398685423,0.3309284457622286,0.3163522641205633,0.32982569451217525,0.0,0.46370267142806565,0.43649613387694347,0.32582940162696633,0.24766863848757814
1995-04-17,0.3256877477972855,0.3410621599418988,0.3249114846261375,0.3356390834013552,0.0003234451892025431,0.45701739147774945,0.4316645141714382,0.32256176499456574,0.24522985356772106
1995-04-18,0.33223201560798404,0.34126056554134027,0.3288276117011486,0.34085502190350797,0.009850319731025133,0.4515079667583537,0.42797215334550803,0.3201283442176886,0.24342262914881715
1995-04-19,0.335159407495556,0.350228421941452,0.33387917690784275,0.3495148427862776,0.00847891770729549,0.4431679402492272,0.421496583119103,0.315630197521778,0.24004330328527815
1995-04-20,0.34507506021016093,0.3525034882500275,0.3388069960044835,0.350628264436518,0.014173082487137535,0.43685788709554857,0.41680714633124905,0.3125025433945257,0.237702348712731
1995-04-21,0.3449725684999086,0.3523987902015546,0.3387063659895389,0.35052412335352284,0.0,0.43607613901292774,0.4172539534503094,0.3132898139760614,0.23834027776473424
1995-04-24,0.34533298006869667,0.3588022211847547,0.3445982991895845,0.3584552711864741,0.005469338210654073,0.4289588228911732,0.41164964284737054,0.3095275262739768,0.2355199064404921
1995-04-25,0.34961807861941036,0.37589243181204635,0.34612479856360884,0.36814947905214535,0.012798780144860123,0.41775419935435865,0.40208846126604747,0.30278585112415124,0.23043194554176083
1995-04-26,0.35934333072001695,0.37964631093974377,0.35934333072001695,0.371661100636176,0.018088128690417475,0.4071975327160662,0.3931064975562443,0.29646231499076425,0.22565861941801607
1995-04-27,0.3684006649461355,0.376797280386346,0.36418312728664903,0.37082722319412303,0.012209710997462403,0.4030139005707828,0.3902694193579087,0.2948070147339269,0.22443685789179915
1995-04-28,0.3706444837407384,0.3776221587913451,0.3644944911689867,0.3670449517047257,0.002425362467580644,0.40218677444522766,0.39068223186409984,0.29561519238473033,0.2250886692242232
1995-05-01,0.37049279349991215,0.3774676128619675,0.36434531787875657,0.366894734611094,0.0,0.4013342069498394,0.3911242598925663,0.29644569700166606,0.22575794702298793
1995-05-02,0.36799490178640254,0.37432484434372365,0.3596289735898844,0.37260726630462526,-0.0036088479950954475,0.40169488597275826,0.3928540464787992,0.29827794147319736,0.2271907837329012
1995-05-03,0.36627550157563193,0.3844683435152165,0.36627550157563193,0.3771361891142594,0.004533985995808562,0.39410868872691956,0.38672928292041836,0.2941463614142874,0.22408272094387333
1995-05-04,0.3733160370222374,0.38154101726069806,0.3704241476276774,0.3796913192981022,0.0107506756134422,0.38947413122261076,0.383402228840085,0.2921252763913972,0.2225801416335482
1995-05-05,0.37834918992316574,0.3817828776412405,0.37293204767206883,0.37500908560098245,0.006352746986852194,0.3874161453706455,0.3826385182322892,0.2920645600435585,0.2225714006868876
1995-05-08,0.37867479214907346,0.37867479214907346,0.3685187269193762,0.36979413976217534,-0.0033727537772371796,0.3905700956080437,0.3868953445186196,0.29589016384940053,0.22552532887607651
1995-05-09,0.3676339684586585,0.38428654661965206,0.3676339684586585,0.38183514333800606,-0.008828775603628814,0.38755340309796127,0.38502877449816986,0.2951020335900357,0.2249629945521157
1995-05-10,0.3773502489728396,0.3853049375833528,0.3754010298506245,0.3759579495998288,0.014034373131770484,0.3823236036227681,0.38094915876031554,0.2925990617734168,0.22309596044444804
1995-05-11,0.3798601447053957,0.3825423582220176,0.3683716821208904,0.3705474746408837,-0.0014067505205516706,0.38562543492633344,0.3853832519531651,0.2966017548595361,0.22619168994045458
1995-05-12,0.3722429604379965,0.3766897851341519,0.36955790460307775,0.3766897851341519,-0.009355281338122376,0.38661224017106055,0.387546513506575,0.29890303285262254,0.22799095679941428
1995-05-15,0.37723403326045557,0.38157406910501934,0.366261285839053,0.36739346910285225,0.004453249547862008,0.3864792490840413,0.3884908789403824,0.30029124745487545,0.22909470873594304
